,student_id,student_name,States,Test_center,MATH,SCIENCE,PHYSICS,CHEMISTRY,BIOLOGY,TOTAL,PERCENTAGE
326,10327,Maan Sonkar,Uttarakhand,Delhi,54,62,53,62,48,279,55.8
327,10328,Hayat Rai,Goa,Banglore,63,40,67,56,46,272,54.4
328,10329,Vaibhav Maurrya,Manipur,Aasam,49,77,94,63,59,342,68.4
329,10330,Vijay Kumari,Punjab,Agra,37,53,54,48,81,273,54.6
330,10331,Ram Divedi,Himachal Pradesh,kolkata,32,39,87,51,92,301,60.2
331,10332,Sachin Sonkar,Manipur,Aasam,47,48,72,60,65,292,58.4
332,10333,Shyam Srivastav,Haryana,Delhi,69,39,36,42,52,238,47.6
333,10334,Ayush Rao,Maharashtra,Mumbai,84,46,33,53,60,276,55.2
334,10335,Krishan Vishwakarma,Sikkim,Aasam,31,72,63,36,52,254,50.8
335,10336,Sherya Devi,Rajasthan,Delhi,62,60,48,58,97,325,65.0
336,10337,Saritha Vishwakarma,Gujarat,Agra,57,82,82,89,95,405,81.0
337,10338,Sarthak Rao,West Bengal,kolkata,94,46,87,64,73,364,72.8
338,10339,Anupam Gupta,Manipur,Aasam,57,41,59,61,97,315,63.0
339,10340,Bal Singh,Arunachal Pradesh,Aasam,94,86,34,75,41,330,66.0
340,10341,Kirti Mishra,Sikkim,Aasam,91,50,92,61,36,330,66.0
341,10342,Guru Mishra,Tripura,Aasam,74,70,65,59,93,361,72.2
342,10343,Dil Seth,Mizoram,Aasam,81,81,98,83,61,404,80.8
343,10344,Sanket Pandey,Karnataka,Banglore,75,45,33,55,78,286,57.2
344,10345,Gur Divedi,Nagaland,Aasam,55,79,55,71,44,304,60.8
345,10346,Man Maurrya,Odisha,Hyderabad,35,92,35,70,97,329,65.8
346,10347,Shradha Maurrya,Goa,Banglore,41,93,85,99,64,382,76.4
347,10348,Gagan Rai,Kerala,Chennai,88,98,92,70,69,417,83.4
348,10349,Sukhan Triphati,Rajasthan,Delhi,83,85,99,87,42,396,79.2
349,10350,Shankar Gupta,Uttarakhand,Delhi,83,62,90,89,95,419,83.8
350,10351,Anupriya Triphati,Madhya Pradesh,Mumbai,48,73,90,90,81,382,76.4
351,10352,Shradha Tiwari,Manipur,Aasam,35,40,56,55,94,280,56.0
352,10353,Sita Rai,Uttar Pradesh,Delhi,41,30,94,96,100,361,72.2
353,10354,Adarsh Srivastav,Chhattisgarh,Hyderabad,83,42,33,86,41,285,57.0
354,10355,Khushi Thakur,Uttar Pradesh,Delhi,53,38,43,44,69,247,49.4
355,10356,Akshath Gupta,Maharashtra,Mumbai,68,52,73,74,75,342,68.4
356,10357,Annu Srivastav,Meghalaya,Aasam,68,63,32,73,82,318,63.6
357,10358,Aaroohi Rai,Uttarakhand,Delhi,75,94,57,91,33,350,70.0
358,10359,Sarthak Rajput,Arunachal Pradesh,Aasam,37,96,69,68,80,350,70.0
359,10360,Nitya Divedi,Sikkim,Aasam,43,57,94,30,57,281,56.2
360,10361,Nagaraju Phatak,Odisha,Hyderabad,94,44,57,66,52,313,62.6
361,10362,Anurag Rai,Manipur,Aasam,97,38,96,37,88,356,71.2
362,10363,Sukhan Pandit,Maharashtra,Mumbai,74,31,90,93,97,385,77.0
363,10364,Gopal Phatak,Mizoram,Aasam,41,48,61,43,51,244,48.8
364,10365,Jooli Phatak,Goa,Banglore,45,88,58,51,49,291,58.2
365,10366,Sandesh Rai,Himachal Pradesh,kolkata,35,97,74,37,81,324,64.8
366,10367,Rohan Pandit,Kerala,Chennai,32,46,66,93,97,334,66.8
367,10368,Shradha Phatak,Maharashtra,Mumbai,45,54,85,93,74,351,70.2
368,10369,Damini Yadav,Haryana,Delhi,66,53,72,82,45,318,63.6
369,10370,Dil Srivastav,Rajasthan,Delhi,41,74,69,90,73,347,69.4
370,10371,Ashish Rajput,Gujarat,Agra,64,69,81,68,54,336,67.2
371,10372,Roshan Rajput,Goa,Banglore,33,37,39,59,73,241,48.2
372,10373,Sukhan Pandey,Odisha,Hyderabad,85,58,86,69,35,333,66.6
373,10374,Ganesh Devi,West Bengal,kolkata,50,69,53,70,74,316,63.2
374,10375,Gouri Srivastav,Jharkhand,kolkata,75,41,87,77,87,367,73.4
375,10376,Sherya Rao,Himachal Pradesh,kolkata,70,49,44,59,38,260,52.0
376,10377,Suyash Vishwakarma,Telangana,Aasam,87,47,38,100,75,347,69.4
377,10378,Jaspreet Srivastav,Madhya Pradesh,Mumbai,50,71,45,86,83,335,67.0
378,10379,Ravindra Phatak,Nagaland,Aasam,92,31,99,57,77,356,71.2
379,10380,Anshika Kumari,Nagaland,Aasam,33,45,31,36,81,226,45.2
380,10381,Aakash Rajput,Uttarakhand,Delhi,91,80,73,38,98,380,76.0
381,10382,Abhi Pandit,Mizoram,Aasam,61,53,87,75,43,319,63.8
382,10383,Diljeet Rajput,Bihar,kolkata,64,63,32,83,95,337,67.4
383,10384,Raghav Kumari,Bihar,kolkata,83,93,56,84,34,350,70.0
384,10385,Sachin Rai,Rajasthan,Delhi,92,85,76,41,56,350,70.0
385,10386,Mohit Seth,Andhra Pradesh,Hyderabad,45,48,87,59,79,318,63.6
386,10387,Priti Tiwari,West Bengal,kolkata,35,48,62,78,49,272,54.4
387,10388,Rahul Phatak,West Bengal,kolkata,95,56,32,53,94,330,66.0
388,10389,Ankit Seth,Himachal Pradesh,kolkata,91,47,47,80,52,317,63.4
389,10390,Guru Triphati,Telangana,Aasam,86,81,91,67,54,379,75.8
390,10391,Puspha Rao,Bihar,kolkata,38,35,64,66,33,236,47.2
391,10392,Abhimanyu Rao,Mizoram,Aasam,68,73,56,79,41,317,63.4
392,10393,Hayat Pandit,Bihar,kolkata,78,56,94,76,43,347,69.4
393,10394,Senthil Rao,Jharkhand,kolkata,81,52,90,99,73,395,79.0
394,10395,Kamini Seth,Bihar,kolkata,60,42,34,63,48,247,49.4
395,10396,Ashish Tiwari,Bihar,kolkata,70,54,99,42,41,306,61.2
396,10397,Gagan Pandey,Mizoram,Aasam,64,71,90,62,57,344,68.8
397,10398,Suryansh Mishra,Tamil Nadu,Chennai,55,42,46,93,46,282,56.4
398,10399,Ritik Gupta,Chhattisgarh,Hyderabad,62,47,41,59,69,278,55.6
399,10400,Gaurav Vishwakarma,Chhattisgarh,Hyderabad,90,34,85,95,44,348,69.6
400,10401,Vaibhav Divedi,Himachal Pradesh,kolkata,87,44,78,65,43,317,63.4
401,10402,Gayatri Yadav,Nagaland,Aasam,58,86,72,95,33,344,68.8
402,10403,Rounak Maurrya,Manipur,Aasam,68,91,58,36,52,305,61.0
403,10404,Yashi Maurya,Haryana,Delhi,64,46,88,33,90,321,64.2
404,10405,Ashish Seth,Manipur,Aasam,88,59,37,67,84,335,67.0
405,10406,Devang Singh,Maharashtra,Mumbai,99,73,85,83,59,399,79.8
406,10407,Annu Vishwakarma,West Bengal,kolkata,99,90,57,37,82,365,73.0
407,10408,Dharmesh Rai,Uttar Pradesh,Delhi,83,52,97,87,55,374,74.8
408,10409,Sanket Rao,West Bengal,kolkata,71,74,32,59,47,283,56.6
409,10410,Senthil Rao,Karnataka,Banglore,90,57,94,61,41,343,68.6
410,10411,Rahul Pratap,Jharkhand,kolkata,65,37,91,42,71,306,61.2
411,10412,Abhi Maurrya,Andhra Pradesh,Hyderabad,53,85,73,98,66,375,75.0
412,10413,Murat Tiwari,Uttar Pradesh,Delhi,47,99,70,47,67,330,66.0
413,10414,Ashok Tiwari,Meghalaya,Aasam,33,81,99,92,61,366,73.2
414,10415,Gopal Rai,Uttar Pradesh,Delhi,78,58,79,93,69,377,75.4
415,10416,Shalani Seth,Goa,Banglore,99,40,67,39,86,331,66.2
416,10417,Sita Rajput,Nagaland,Aasam,68,48,37,56,48,257,51.4
417,10418,Rudra Singh,Bihar,kolkata,68,87,52,41,74,322,64.4
418,10419,Har Singh,Meghalaya,Aasam,73,72,47,91,57,340,68.0
419,10420,Sweta Pratap,Tripura,Aasam,33,42,78,94,35,282,56.4
420,10421,Shivani Triphati,Nagaland,Aasam,38,47,46,31,92,254,50.8
421,10422,Pradhi Triphati,Arunachal Pradesh,Aasam,64,35,93,52,99,343,68.6
422,10423,Priyanshee Vishwakarma,Tripura,Aasam,78,38,45,95,74,330,66.0
423,10424,Nagaraju Kumari,Haryana,Delhi,70,84,96,85,50,385,77.0
424,10425,Divya Thakur,Madhya Pradesh,Mumbai,64,67,87,50,74,342,68.4
425,10426,Maan Divedi,Haryana,Delhi,79,36,51,44,60,270,54.0
426,10427,Shankar Mishra,Punjab,Agra,33,87,46,41,56,263,52.6
427,10428,Pragati Seth,Haryana,Delhi,67,47,65,59,42,280,56.0
428,10429,Gaurav Phatak,Haryana,Delhi,59,48,80,68,77,332,66.4
429,10430,Mohit Phatak,Arunachal Pradesh,Aasam,89,81,79,47,52,348,69.6
430,10431,Nitya Pandey,Jharkhand,kolkata,79,57,31,35,82,284,56.8
431,10432,Abhi Singh,Odisha,Hyderabad,91,49,69,81,64,354,70.8
432,10433,Rohit Singh,Uttarakhand,Delhi,98,45,80,72,85,380,76.0
433,10434,Jooli Pandey,Uttar Pradesh,Delhi,82,48,66,93,84,373,74.6
434,10435,Namita Rai,Tamil Nadu,Chennai,53,52,97,63,52,317,63.4
435,10436,Ishan Yadav,Goa,Banglore,96,46,37,81,82,342,68.4
436,10437,Shivani Rajput,Nagaland,Aasam,89,60,89,77,30,345,69.0
437,10438,Sukh Vishwakarma,West Bengal,kolkata,62,59,44,67,69,301,60.2
438,10439,Radha Yadav,Goa,Banglore,58,99,69,72,83,381,76.2
439,10440,Manisha Devi,Telangana,Aasam,74,86,96,62,88,406,81.2
440,10441,Parul Rajput,Nagaland,Aasam,60,56,94,43,62,315,63.0
441,10442,Jas Seth,Telangana,Aasam,84,61,64,39,59,307,61.4
442,10443,Sweta Phatak,Telangana,Aasam,90,56,68,98,88,400,80.0
443,10444,Aniket Pandey,Haryana,Delhi,55,33,78,69,44,279,55.8
444,10445,Anmol Thakur,Telangana,Aasam,43,100,95,87,37,362,72.4
445,10446,Prathamesh Phatak,Odisha,Hyderabad,82,57,82,36,77,334,66.8
446,10447,Tanmay Tiwari,Arunachal Pradesh,Aasam,71,98,74,53,64,360,72.0
447,10448,Joohi Rao,Tamil Nadu,Chennai,30,89,53,35,54,261,52.2
448,10449,Anamika Sonkar,Gujarat,Agra,33,89,54,75,91,342,68.4
449,10450,Rounak Vishwakarma,Gujarat,Agra,50,30,97,69,53,299,59.8
450,10451,Aniket Mishra,Meghalaya,Aasam,42,31,42,97,55,267,53.4
451,10452,Prathamesh Maurrya,Goa,Banglore,56,93,45,34,96,324,64.8
452,10453,Shivani Vishwakarma,Punjab,Agra,81,44,74,96,64,359,71.8
453,10454,Abhishek Tiwari,Chhattisgarh,Hyderabad,95,30,34,80,78,317,63.4
454,10455,Rohit Triphati,West Bengal,kolkata,54,76,44,92,57,323,64.6
455,10456,Abhijeet Divedi,Manipur,Aasam,95,95,98,49,75,412,82.4
456,10457,Jyoti Phatak,Rajasthan,Delhi,86,83,91,100,62,422,84.4
457,10458,Tejas Vishwakarma,Tripura,Aasam,79,67,79,62,38,325,65.0
458,10459,Nagaraju Thakur,Gujarat,Agra,72,88,63,47,98,368,73.6
459,10460,Sukh Vishwakarma,Haryana,Delhi,62,55,36,48,54,255,51.0
460,10461,Rudra Rao,Jharkhand,kolkata,54,76,49,72,58,309,61.8
461,10462,Ram Divedi,Madhya Pradesh,Mumbai,34,56,47,100,60,297,59.4
462,10463,Abhi Seth,Madhya Pradesh,Mumbai,33,46,71,97,43,290,58.0
463,10464,Rohit Mishra,Bihar,kolkata,60,78,100,70,36,344,68.8
464,10465,Reena Thakur,Kerala,Chennai,75,47,42,57,48,269,53.8
465,10466,Devansh Triphati,Arunachal Pradesh,Aasam,30,58,67,62,38,255,51.0
466,10467,Dharam Sonkar,Maharashtra,Mumbai,96,38,33,44,84,295,59.0
467,10468,Anushka Divedi,Andhra Pradesh,Hyderabad,71,32,50,63,96,312,62.4
468,10469,Gaurav Pratap,Arunachal Pradesh,Aasam,91,33,77,77,76,354,70.8
469,10470,Pranjal Thakur,Mizoram,Aasam,87,64,60,56,55,322,64.4
470,10471,Radha Seth,Kerala,Chennai,96,45,49,76,35,301,60.2
471,10472,Sherya Rai,Telangana,Aasam,36,87,67,36,87,313,62.6
472,10473,Chaitanya Vishwakarma,Chhattisgarh,Hyderabad,96,53,53,78,58,338,67.6
473,10474,Shivani Pandey,Tripura,Aasam,82,88,70,74,44,358,71.6
474,10475,Rahul Mishra,Manipur,Aasam,63,76,78,34,80,331,66.2
475,10476,Vijay Thakur,Bihar,kolkata,85,98,45,39,41,308,61.6
476,10477,Kamini Maurrya,Punjab,Agra,90,91,43,41,79,344,68.8
477,10478,Ronak Kumari,Karnataka,Banglore,46,84,30,60,79,299,59.8
478,10479,Abhijeet Rai,Arunachal Pradesh,Aasam,44,88,66,32,47,277,55.4
479,10480,Rudra Rajput,Uttarakhand,Delhi,30,84,54,60,77,305,61.0
480,10481,Savita Maurrya,Odisha,Hyderabad,40,89,42,74,60,305,61.0
481,10482,Nilam Rai,Himachal Pradesh,kolkata,68,84,70,50,32,304,60.8
482,10483,Nitya Thakur,Jharkhand,kolkata,44,33,81,31,35,224,44.8
483,10484,Siwangi Tiwari,Karnataka,Banglore,59,85,75,88,77,384,76.8
484,10485,Shyam Rao,Himachal Pradesh,kolkata,89,34,84,34,83,324,64.8
485,10486,Vinay Rajput,Maharashtra,Mumbai,79,32,60,59,65,295,59.0
486,10487,Har Tiwari,Chhattisgarh,Hyderabad,86,51,40,79,54,310,62.0
487,10488,Unnat Gupta,Rajasthan,Delhi,68,53,43,80,100,344,68.8
488,10489,Krishan Sonkar,Andhra Pradesh,Hyderabad,44,68,60,37,81,290,58.0
489,10490,Priyanshee Thakur,Andhra Pradesh,Hyderabad,66,40,93,35,87,321,64.2
490,10491,Atharva Divedi,Andhra Pradesh,Hyderabad,86,44,37,39,83,289,57.8
491,10492,Diljeet Rai,Goa,Banglore,37,57,34,74,75,277,55.4
492,10493,Parul Rajput,Nagaland,Aasam,31,68,65,33,95,292,58.4
493,10494,Ishan Rajput,Arunachal Pradesh,Aasam,88,96,98,64,51,397,79.4
494,10495,Joohi Kumari,Rajasthan,Delhi,44,68,90,45,86,333,66.6
495,10496,Atharva Triphati,Tripura,Aasam,76,55,81,50,40,302,60.4
496,10497,Anurag Vishwakarma,Gujarat,Agra,59,83,41,93,40,316,63.2
497,10498,Roshni Sonkar,Jharkhand,kolkata,55,88,39,86,32,300,60.0
498,10499,Rahul Tiwari,Himachal Pradesh,kolkata,57,40,68,99,65,329,65.8
499,10500,Tripti Kumari,Andhra Pradesh,Hyderabad,30,52,37,30,63,212,42.4
500,10501,Mohit Pandey,Sikkim,Aasam,99,57,95,65,88,404,80.8
501,10502,Shruti Rao,Rajasthan,Delhi,81,89,100,48,36,354,70.8
502,10503,Gagan Maurrya,West Bengal,kolkata,65,82,30,30,98,305,61.0
503,10504,Manish Vishwakarma,Sikkim,Aasam,58,72,59,73,37,299,59.8
504,10505,Manisha Srivastav,Andhra Pradesh,Hyderabad,61,51,68,40,73,293,58.6
505,10506,Sukhan Triphati,Haryana,Delhi,37,62,42,31,64,236,47.2
506,10507,Anjali Rajput,Meghalaya,Aasam,94,37,32,38,65,266,53.2
507,10508,Dal Srivastav,Meghalaya,Aasam,56,90,32,80,84,342,68.4
508,10509,Unnat Mishra,Gujarat,Agra,30,92,100,70,34,326,65.2
509,10510,Param Rai,Karnataka,Banglore,39,33,30,47,37,186,37.2
510,10511,Damini Maurya,Odisha,Hyderabad,33,88,69,92,57,339,67.8
511,10512,Suyash Pandey,Bihar,kolkata,86,77,51,32,81,327,65.4
512,10513,Om Srivastav,Himachal Pradesh,kolkata,32,41,32,34,62,201,40.2
513,10514,Radha Devi,Haryana,Delhi,80,82,65,39,61,327,65.4
514,10515,Puneeth Rai,Karnataka,Banglore,37,46,57,71,55,266,53.2
515,10516,Pratyush Yadav,West Bengal,kolkata,80,77,65,31,34,287,57.4
516,10517,Prathamesh Phatak,Telangana,Aasam,31,89,96,71,98,385,77.0
517,10518,Jooli Divedi,Rajasthan,Delhi,41,75,64,70,51,301,60.2
518,10519,Karan Pandit,Tripura,Aasam,35,82,32,66,66,281,56.2
519,10520,Krishan Mishra,Mizoram,Aasam,36,48,79,80,85,328,65.6
520,10521,Senthil Devi,Andhra Pradesh,Hyderabad,66,61,79,98,57,361,72.2
521,10522,Neha Kumari,Telangana,Aasam,88,65,79,71,75,378,75.6
522,10523,Gopal Rajput,Maharashtra,Mumbai,42,94,42,65,83,326,65.2
523,10524,Abhinav Gupta,Karnataka,Banglore,90,82,45,88,70,375,75.0
524,10525,Sherya Rajput,Kerala,Chennai,85,34,38,33,71,261,52.2
525,10526,Rohit Rao,Manipur,Aasam,81,86,65,73,59,364,72.8
526,10527,Gagan Seth,Himachal Pradesh,kolkata,39,48,84,34,69,274,54.8
527,10528,Prajwal Pratap,Odisha,Hyderabad,75,73,78,88,68,382,76.4
528,10529,Karam Divedi,Haryana,Delhi,98,79,91,63,71,402,80.4
529,10530,Kirti Singh,Uttar Pradesh,Delhi,59,93,82,82,93,409,81.8
530,10531,Seeta Seth,Jharkhand,kolkata,89,59,50,88,58,344,68.8
531,10532,Shyam Devi,Nagaland,Aasam,44,100,33,99,35,311,62.2
532,10533,Har Sonkar,Nagaland,Aasam,30,63,30,96,74,293,58.6
533,10534,Aishwarya Mishra,Chhattisgarh,Hyderabad,40,74,31,52,89,286,57.2
534,10535,Anshika Rao,Tripura,Aasam,80,53,57,37,65,292,58.4
535,10536,Dharam Srivastav,Karnataka,Banglore,72,34,91,88,73,358,71.6
536,10537,Prathamesh Srivastav,Meghalaya,Aasam,50,80,57,85,53,325,65.0
537,10538,Puspha Devi,West Bengal,kolkata,89,72,83,100,60,404,80.8
538,10539,Vaibhav Sonkar,Telangana,Aasam,49,77,76,60,93,355,71.0
539,10540,Himanshu Rajput,Madhya Pradesh,Mumbai,35,48,100,70,74,327,65.4
540,10541,Abhijeet Seth,Nagaland,Aasam,36,89,71,71,30,297,59.4
541,10542,Sandesh Phatak,Tamil Nadu,Chennai,82,93,33,51,87,346,69.2
542,10543,Ranjit Phatak,Odisha,Hyderabad,86,41,83,34,81,325,65.0
543,10544,Varun Kumari,Tripura,Aasam,61,63,62,30,98,314,62.8
544,10545,Mehul Pratap,Mizoram,Aasam,81,84,90,43,81,379,75.8
545,10546,Manish Pandit,Meghalaya,Aasam,62,96,35,31,89,313,62.6
546,10547,Shruti Phatak,Tamil Nadu,Chennai,80,40,91,91,64,366,73.2
547,10548,Tejas Pandit,Rajasthan,Delhi,73,69,45,38,64,289,57.8
548,10549,Shradha Rao,Uttar Pradesh,Delhi,37,60,50,79,52,278,55.6
549,10550,Mehul Gupta,Uttarakhand,Delhi,94,99,58,80,42,373,74.6
550,10551,Anmol Tiwari,Odisha,Hyderabad,98,99,37,81,45,360,72.0
551,10552,Udaya Srivastav,Jharkhand,kolkata,48,93,91,33,87,352,70.4
552,10553,Rohit Sonkar,Sikkim,Aasam,33,76,60,78,53,300,60.0
553,10554,Diljeet Vishwakarma,Uttarakhand,Delhi,33,75,79,51,90,328,65.6
554,10555,Bala Singh,Odisha,Hyderabad,91,68,84,31,62,336,67.2
555,10556,Dharam Mishra,Chhattisgarh,Hyderabad,43,58,69,93,94,357,71.4
556,10557,Nagaraju Srivastav,Arunachal Pradesh,Aasam,57,60,78,69,73,337,67.4
557,10558,Sanket Thakur,Rajasthan,Delhi,59,58,73,90,40,320,64.0
558,10559,Rudra Rao,Punjab,Agra,57,95,66,36,46,300,60.0
559,10560,Varun Triphati,Rajasthan,Delhi,34,90,96,80,67,367,73.4
560,10561,Gagan Vishwakarma,Uttarakhand,Delhi,71,80,45,68,100,364,72.8
561,10562,Naveen Seth,Bihar,kolkata,37,40,87,79,84,327,65.4
562,10563,Guru Tiwari,Rajasthan,Delhi,77,69,43,45,82,316,63.2
563,10564,Vedang Phatak,Uttar Pradesh,Delhi,87,39,34,70,88,318,63.6
564,10565,Aarav Thakur,Arunachal Pradesh,Aasam,36,65,61,80,70,312,62.4
565,10566,Reena Devi,Odisha,Hyderabad,35,61,74,41,95,306,61.2
566,10567,Priyanshee Pandey,Haryana,Delhi,56,85,71,84,85,381,76.2
567,10568,Ashok Vishwakarma,Karnataka,Banglore,54,54,95,37,36,276,55.2
568,10569,Rohan Rajput,Rajasthan,Delhi,72,84,90,74,78,398,79.6
569,10570,Shivani Pratap,Rajasthan,Delhi,75,47,34,39,74,269,53.8
570,10571,Aishwarya Gupta,Nagaland,Aasam,58,37,69,72,49,285,57.0
571,10572,Anupam Triphati,Tamil Nadu,Chennai,30,44,43,71,84,272,54.4
572,10573,Namita Gupta,Arunachal Pradesh,Aasam,65,88,85,49,49,336,67.2
573,10574,Atharva Triphati,Haryana,Delhi,67,76,61,86,95,385,77.0
574,10575,Abhinav Seth,Tripura,Aasam,81,55,100,76,52,364,72.8
575,10576,Naveen Gupta,Nagaland,Aasam,37,57,56,99,49,298,59.6
576,10577,Nitya Pandey,Tripura,Aasam,52,36,49,62,82,281,56.2
577,10578,Abhishek Triphati,Haryana,Delhi,43,91,77,31,81,323,64.6
578,10579,Priyanshi Tiwari,Maharashtra,Mumbai,84,41,50,85,33,293,58.6
579,10580,Radha Rajput,Madhya Pradesh,Mumbai,40,47,98,38,52,275,55.0
580,10581,Jyoti Yadav,Mizoram,Aasam,57,82,65,86,62,352,70.4
581,10582,Abhi Vishwakarma,Odisha,Hyderabad,54,40,63,35,46,238,47.6
582,10583,Deepa Seth,Jharkhand,kolkata,86,83,86,46,65,366,73.2
583,10584,Simran Sonkar,Haryana,Delhi,46,40,81,98,45,310,62.0
584,10585,Varun Seth,Telangana,Aasam,99,44,98,35,96,372,74.4
585,10586,Abhinav Mishra,Bihar,kolkata,30,44,71,50,42,237,47.4
586,10587,Ranjit Vishwakarma,Himachal Pradesh,kolkata,86,79,48,87,82,382,76.4
587,10588,Priyanshi Maurya,Odisha,Hyderabad,100,44,82,88,44,358,71.6
588,10589,Priya Yadav,Gujarat,Agra,98,71,55,99,99,422,84.4
589,10590,Devu Pratap,Karnataka,Banglore,34,34,42,37,51,198,39.6
590,10591,Rahul Phatak,Mizoram,Aasam,39,82,35,67,71,294,58.8
591,10592,Roshni Rao,Sikkim,Aasam,33,39,49,88,68,277,55.4
592,10593,Devang Sonkar,Andhra Pradesh,Hyderabad,77,53,94,54,43,321,64.2
593,10594,Shradha Kumari,Chhattisgarh,Hyderabad,41,88,83,84,48,344,68.8
594,10595,Vijay Rao,Andhra Pradesh,Hyderabad,40,41,34,99,97,311,62.2
595,10596,Kishan Mishra,Haryana,Delhi,85,68,65,56,30,304,60.8
596,10597,Bala Singh,Punjab,Agra,77,82,65,70,44,338,67.6
597,10598,Dev Pandey,Chhattisgarh,Hyderabad,32,75,86,35,89,317,63.4
598,10599,Unnat Maurrya,Himachal Pradesh,kolkata,75,94,61,69,93,392,78.4
599,10600,Aniket Thakur,Chhattisgarh,Hyderabad,65,62,68,98,31,324,64.8
600,10601,Anjali Tiwari,Sikkim,Aasam,87,64,86,35,62,334,66.8
601,10602,Priti Thakur,Madhya Pradesh,Mumbai,45,63,45,56,97,306,61.2
602,10603,Khushi Thakur,Karnataka,Banglore,100,55,98,97,32,382,76.4
603,10604,Kush Pandit,Odisha,Hyderabad,66,45,80,46,44,281,56.2
604,10605,Rahul Sonkar,Maharashtra,Mumbai,47,66,78,81,78,350,70.0
605,10606,Harsh Yadav,Uttarakhand,Delhi,61,67,51,95,74,348,69.6
606,10607,Shankar Divedi,Haryana,Delhi,36,81,31,36,42,226,45.2
607,10608,Dul Pratap,Andhra Pradesh,Hyderabad,84,92,84,85,43,388,77.6
608,10609,Aaroohi Seth,Goa,Banglore,75,41,99,78,61,354,70.8
609,10610,Karam Pandey,Arunachal Pradesh,Aasam,88,93,34,98,63,376,75.2
610,10611,Udaya Singh,Chhattisgarh,Hyderabad,66,48,64,48,40,266,53.2
611,10612,Raghav Rao,Kerala,Chennai,58,37,65,42,40,242,48.4
612,10613,Ashok Pratap,Uttar Pradesh,Delhi,34,61,80,67,93,335,67.0
613,10614,Dal Yadav,Chhattisgarh,Hyderabad,61,76,89,42,76,344,68.8
614,10615,Sanjana Pratap,Jharkhand,kolkata,45,31,63,71,58,268,53.6
615,10616,Sachin Divedi,Gujarat,Agra,36,43,45,98,33,255,51.0
616,10617,Reena Singh,Haryana,Delhi,41,59,33,87,56,276,55.2
617,10618,Raju Seth,Odisha,Hyderabad,37,57,48,54,39,235,47.0
618,10619,Sanoj Phatak,Maharashtra,Mumbai,72,66,74,63,77,352,70.4
619,10620,Janhavi Phatak,Uttarakhand,Delhi,84,59,97,65,62,367,73.4
620,10621,Mahendra Pandit,West Bengal,kolkata,36,65,57,43,72,273,54.6
621,10622,Ankit Triphati,Bihar,kolkata,92,45,86,44,37,304,60.8
622,10623,Ayush Pratap,Karnataka,Banglore,32,40,96,40,52,260,52.0
623,10624,Nivedita Thakur,Bihar,kolkata,34,72,89,78,40,313,62.6
624,10625,Puneeth Phatak,Meghalaya,Aasam,75,53,31,60,66,285,57.0
625,10626,Sanket Rao,Chhattisgarh,Hyderabad,46,40,54,66,60,266,53.2
626,10627,Ankit Singh,Tamil Nadu,Chennai,63,64,67,94,82,370,74.0
627,10628,Virat Pandit,Uttarakhand,Delhi,43,91,86,79,65,364,72.8
628,10629,Janhavi Rajput,Mizoram,Aasam,79,62,34,58,54,287,57.4
629,10630,Harsh Thakur,Uttarakhand,Delhi,79,69,93,89,36,366,73.2
630,10631,Priya Gupta,Telangana,Aasam,77,99,98,33,32,339,67.8
631,10632,Raju Triphati,Kerala,Chennai,74,44,58,39,94,309,61.8
632,10633,Suryansh Rao,Maharashtra,Mumbai,93,67,35,38,99,332,66.4
633,10634,Gagan Triphati,Himachal Pradesh,kolkata,64,48,52,42,30,236,47.2
634,10635,Annu Rajput,Chhattisgarh,Hyderabad,73,86,68,39,30,296,59.2
635,10636,Gur Tiwari,Himachal Pradesh,kolkata,38,97,37,32,77,281,56.2
636,10637,Maan Divedi,Jharkhand,kolkata,82,87,84,56,69,378,75.6
637,10638,Karam Thakur,West Bengal,kolkata,99,93,32,52,55,331,66.2
638,10639,Reena Thakur,Manipur,Aasam,40,31,34,76,92,273,54.6
639,10640,Ashok Kumar,Manipur,Aasam,63,72,47,47,83,312,62.4
640,10641,Nagaraju Maurya,Sikkim,Aasam,60,73,53,78,32,296,59.2
641,10642,Abhijeet Thakur,Nagaland,Aasam,77,76,100,86,87,426,85.2
642,10643,Vaibhav Thakur,West Bengal,kolkata,85,47,67,65,34,298,59.6
643,10644,Gauri Thakur,Tripura,Aasam,37,81,77,72,54,321,64.2
644,10645,Suyash Vishwakarma,Sikkim,Aasam,56,41,57,53,94,301,60.2
645,10646,Damini Thakur,Gujarat,Agra,60,39,78,54,72,303,60.6
646,10647,Ayush Vishwakarma,Tripura,Aasam,40,67,95,54,35,291,58.2
647,10648,Aniket Triphati,Odisha,Hyderabad,56,85,82,42,69,334,66.8
648,10649,Vaibhav Pandey,Madhya Pradesh,Mumbai,96,84,33,82,34,329,65.8
649,10650,Abhijeet Pandey,Mizoram,Aasam,66,62,57,70,58,313,62.6
650,10651,Sherya Mishra,Jharkhand,kolkata,90,50,52,41,65,298,59.6
651,10652,Raju Pandey,Uttar Pradesh,Delhi,34,94,42,91,84,345,69.0
652,10653,Anjali Yadav,Haryana,Delhi,70,80,55,80,44,329,65.8
653,10654,Ayush Gupta,Bihar,kolkata,46,94,73,68,79,360,72.0
654,10655,Dipendra Singh,Andhra Pradesh,Hyderabad,64,71,73,50,43,301,60.2
